PSRR (modelFiles=nom) X,PSRR (modelFiles=nom) Y,PSRR (modelFiles=spectre.scs:fs) X,PSRR (modelFiles=spectre.scs:fs) Y,PSRR (modelFiles=spectre.scs:sf) X,PSRR (modelFiles=spectre.scs:sf) Y,PSRR (modelFiles=spectre.scs:ff) X,PSRR (modelFiles=spectre.scs:ff) Y,PSRR (modelFiles=spectre.scs:ss) X,PSRR (modelFiles=spectre.scs:ss) Y
0.1037528415818012,276.9475865162493,0.1037528415818012,276.9475865162493,0.1037528415818012,276.9475865162493,0.1037528415818012,264.9063860546585,0.1037528415818012,421.5806247268205
0.1039920165829058,405.217712999661,0.1039920165829058,405.217712999661,0.1039920165829058,405.217712999661,0.1039920165829058,276.9475858812148,0.1039920165829058,425.1024499079342
0.1042317429393303,264.9063866896898,0.1042317429393303,264.9063866896898,0.1042317429393303,264.9063866896898,0.1042317429393303,276.9475858812156,0.1042317429393303,431.1230498212138
0.1044720219220799,276.9475865162489,0.1044720219220799,276.9475865162489,0.1044720219220799,276.9475865162489,0.1044720219220799,267.4051607868245,0.1044720219220799,413.0612500813749
0.1047128548050898,276.9475865162491,0.1047128548050898,276.9475865162491,0.1047128548050898,276.9475865162491,0.1047128548050898,270.9269859679382,0.1047128548050898,431.1230498212138
0.1049542428652321,276.9475865162493,0.1049542428652321,276.9475865162493,0.1049542428652321,276.9475865162493,0.1049542428652321,270.9269859679347,0.1049542428652321,421.5806247268205
0.1051961873823222,270.9269866029685,0.1051961873823222,270.9269866029685,0.1051961873823222,270.9269866029685,0.1051961873823222,276.9475858812172,0.1051961873823222,6331.413353717965
0.1054386896391258,270.9269866029694,0.1054386896391258,270.9269866029694,0.1054386896391258,270.9269866029694,0.1054386896391258,270.9269859679382,0.1054386896391258,6331.413353717965
0.1056817509213657,267.4051614218561,0.1056817509213657,267.4051614218561,0.1056817509213657,267.4051614218561,0.1056817509213657,270.9269859679355,0.1056817509213657,417.1436497344934
0.1059253725177288,267.4051614218561,0.1059253725177288,267.4051614218561,0.1059253725177288,267.4051614218561,0.1059253725177288,276.9475858812175,0.1059253725177288,425.1024499079342
0.1061695557198723,276.9475865162479,0.1061695557198723,276.9475865162479,0.1061695557198723,276.9475865162479,0.1061695557198723,264.9063860546585,0.1061695557198723,6331.413353717965
0.1064143018224315,276.9475865162492,0.1064143018224315,276.9475865162492,0.1064143018224315,276.9475865162492,0.1064143018224315,267.4051607868245,0.1064143018224315,417.1436497344934
0.1066596121230256,276.9475865162465,0.1066596121230256,276.9475865162465,0.1066596121230256,276.9475865162465,0.1066596121230256,264.9063860546585,0.1066596121230256,421.5806247268205
0.1069054879222656,276.9475865162404,0.1069054879222656,276.9475865162404,0.1069054879222656,276.9475865162404,0.1069054879222656,267.4051607868245,0.1069054879222656,417.1436497344934
0.1071519305237605,270.9269866029693,0.1071519305237605,270.9269866029693,0.1071519305237605,270.9269866029693,0.1071519305237605,403.3801840600899,0.1071519305237605,414.2210890209286
0.1073989412341243,270.9269866029693,0.1073989412341243,270.9269866029693,0.1073989412341243,270.9269866029693,0.1073989412341243,270.9269859679382,0.1073989412341243,431.1230498212138
0.1076465213629833,270.9269866029695,0.1076465213629833,270.9269866029695,0.1076465213629833,270.9269866029695,0.1076465213629833,270.9269859679378,0.1076465213629833,421.5806247268205
0.1078946722229827,276.9475865162487,0.1078946722229827,276.9475865162487,0.1078946722229827,276.9475865162487,0.1078946722229827,267.4051607868245,0.1078946722229827,413.0612500813749
0.1081433951297936,276.9475865162492,0.1081433951297936,276.9475865162492,0.1081433951297936,276.9475865162492,0.1081433951297936,276.9475858812168,0.1081433951297936,415.5600248135409
0.1083926914021202,404.9799409831193,0.1083926914021202,404.9799409831193,0.1083926914021202,404.9799409831193,0.1083926914021202,276.9475858812177,0.1083926914021202,413.0612500813749
0.1086425623617063,276.9475865162438,0.1086425623617063,276.9475865162438,0.1086425623617063,276.9475865162438,0.1086425623617063,276.9475858812172,0.1086425623617063,6331.413353717965
