(VT("/net4") - VT("/net3")) X,(VT("/net4") - VT("/net3")) Y
0.001680824989139595,-2.363782818814997e-06
0.001681324989139595,-5.891435701510517e-07
0.001681824989139595,1.23371846982856e-06
0.001682324989139596,2.935628469868945e-06
0.001682824989139596,4.352399581186717e-06
0.001683324989139596,5.345455683425371e-06
0.001683824989139596,5.817019223863795e-06
0.001684324989139596,5.720241876394638e-06
0.001684824989139596,5.063967626561805e-06
0.001685324989139596,3.911910140930175e-06
0.001685824989139596,2.376414605320676e-06
0.001686324989139596,6.074465410677021e-07
0.001686824989139596,-1.222103656939311e-06
0.001687324989139596,-2.933358594692237e-06
0.001687824989139596,-4.358975412843691e-06
0.001688324989139596,-5.359535958149308e-06
0.001688824989139596,-5.837201550118465e-06
0.001689324989139596,-5.74529607666463e-06
0.001689662494569798,-5.36221905389489e-06
0.00169,-4.736435940566608e-06
0.001690005969353842,-4.723153704144778e-06
0.001690012228247969,-4.709177933159836e-06
0.001690024746036222,-4.681017815588717e-06
0.001690027123997892,-4.67563633654855e-06
0.001690030461421534,-4.66806573440337e-06
0.001690033499162033,-4.661156747465256e-06
0.001690036100241565,-4.655227105132553e-06
0.001690038652851421,-4.649395593858685e-06
0.001690039953962814,-4.646418456655255e-06
0.001690041243509841,-4.643464645015527e-06
0.001690041850210249,-4.642073868854624e-06
0.001690042491942092,-4.640602037309094e-06
0.001690042818058969,-4.6398537818515e-06
0.001690043154065266,-4.639082628266067e-06
0.001690043441914198,-4.638421829739059e-06
0.001690043712981712,-4.637799412510191e-06
0.001690044035795724,-4.637057998690963e-06
0.001690044531658839,-4.635918759321456e-06
0.001690045135035649,-4.634531886482662e-06
0.001690045254116443,-4.634258096603006e-06
0.00169004535854454,-4.634017974458615e-06
0.001690045428045333,-4.633858152969239e-06
0.001690045495404783,-4.633703245993104e-06
0.001690045580093611,-4.633508475793136e-06
0.001690045671433224,-4.633298393841301e-06
0.001690045753609326,-4.633109374818645e-06
0.00169004584464239,-4.632899968992632e-06
0.001690045949552857,-4.632658623826558e-06
0.001690046077806906,-4.632363545420404e-06
0.001690046244110193,-4.63198087974348e-06
0.001690046475059455,-4.631449379344232e-06
0.001690046746695481,-4.630824113727172e-06
0.001690047059826391,-4.630103162428512e-06
0.001690047443865638,-4.629218701701632e-06
0.001690047944254682,-4.628065870093678e-06
0.001690048664447134,-4.626405817109713e-06
0.001690049870237511,-4.62362428521601e-06
0.00169005164461037,-4.619526201565805e-06
0.00169005391151732,-4.614282017811888e-06
0.001690056584146357,-4.608086949353662e-06
0.001690059827618214,-4.600550829181316e-06
0.001690063863367897,-4.591146583132755e-06
0.001690068965272895,-4.579214731625925e-06
0.001690075465901789,-4.56394195635923e-06
0.001690084074272851,-4.543597393658061e-06
0.001690092079304461,-4.524556694862625e-06
0.001690096039652231,-4.515093273482762e-06
0.0016901,-4.505601230775369e-06
0.001690100703930261,-4.503910626452168e-06
0.001690101451472991,-4.502114608673224e-06
0.001690102415001027,-4.499798308632563e-06
0.001690103948718524,-4.496107879337075e-06
0.001690106355956517,-4.490307019322515e-06
0.001690111041808559,-4.478985163425264e-06
0.00169011875726735,-4.46025680389539e-06
0.001690134188184932,-4.422479232824017e-06
0.001690165050020096,-4.345655298054751e-06
0.001690226773690424,-4.187051688919752e-06
0.001690343085791946,-3.871078904760239e-06
0.001690496956280647,-3.421372776646336e-06
0.001690719225200194,-2.716584571738068e-06
0.001691088092595191,-1.441489295261889e-06
0.001691588092595191,3.828942216621556e-07
0.001692088092595191,2.163450705028325e-06
0.001692588092595191,3.733454837062666e-06
0.001693088092595191,4.940953450605079e-06
0.001693588092595191,5.667561173705593e-06
0.001694088092595191,5.841438454057268e-06
0.001694588092595191,5.444795586839746e-06
0.001695088092595191,4.515777574098934e-06
0.001695588092595191,3.144759636253269e-06
0.001696088092595191,1.465493210783819e-06
0.001696588092595191,-3.580036320727231e-07
0.001697088092595192,-2.147518943340643e-06
0.001697588092595192,-3.728106805711562e-06
0.001698088092595192,-4.945224829189243e-06
0.001698588092595192,-5.679871923680579e-06
0.001699088092595192,-5.86024495663473e-06
0.001699588092595192,-5.468773668582116e-06
0.0017,-4.739847460744073e-06
0.001700006553371188,-4.725247929826537e-06
0.001700013214112519,-4.710353237014075e-06
0.001700026535595179,-4.680328132611322e-06
0.001700028738827136,-4.675331524817139e-06
0.001700031469497583,-4.669126226763964e-06
0.001700034314426473,-4.662646404973714e-06
0.001700037046472744,-4.656409380077164e-06
0.001700039490678198,-4.650817589491041e-06
0.001700040582753168,-4.648315543809289e-06
0.001700041682025045,-4.645794749569276e-06
0.00170004217052413,-4.644673821552203e-06
0.001700042697084994,-4.643465053133511e-06
0.001700043118829597,-4.642496525653073e-06
0.001700043414947261,-4.641816299111312e-06
0.001700043688102315,-4.641188676046681e-06
0.001700043993706362,-4.640486328977289e-06
0.001700044424667697,-4.639495584823905e-06
0.001700045045610918,-4.638067477413799e-06
0.001700045167574848,-4.637786887862205e-06
0.001700045294225101,-4.637495488069021e-06
0.001700045363267037,-4.637336621815535e-06
0.00170004543837153,-4.63716379472956e-06
0.001700045507503486,-4.637004703322845e-06
0.001700045629851447,-4.636723124784581e-06
0.001700045717477994,-4.636521437673125e-06
0.00170004579944296,-4.636332769036855e-06
0.001700045897232455,-4.636107660216382e-06
0.001700046011255519,-4.63584515864035e-06
0.001700046158135713,-4.635506976935488e-06
0.001700046357885098,-4.635047005763226e-06
0.00170004661704948,-4.63445010656649e-06
0.00170004690920899,-4.633777061391342e-06
0.001700047257493359,-4.632974511586951e-06
0.001700047695151934,-4.631965696333395e-06
0.001700048285804476,-4.630603656519128e-06
0.001700049191335568,-4.628514246762805e-06
0.001700050512016244,-4.625464182117511e-06
0.001700052555246797,-4.620739001426344e-06
0.001700055020878009,-4.615026612642126e-06
0.0017000579299431,-4.608272317963014e-06
0.001700061474422865,-4.600021449752134e-06
0.001700065930729427,-4.589614944761067e-06
0.001700071587922428,-4.576351139151669e-06
0.001700078923280468,-4.559064787246214e-06
0.001700087913634972,-4.537743401700212e-06
0.001700093956817486,-4.523328245076286e-06
0.0017001,-4.508846414896794e-06
0.001700100861703639,-4.506775331591939e-06
0.001700101777362488,-4.504573562380543e-06
0.001700103019004692,-4.501585717964218e-06
0.001700104574072502,-4.497839806161252e-06
0.001700106916054902,-4.492190112781458e-06
0.001700111150083461,-4.481950949264402e-06
0.001700117501697531,-4.466530099778154e-06
0.001700126353568933,-4.444917839130369e-06
0.00170013381654823,-4.426587461914266e-06
0.001700140816564864,-4.409303690167121e-06
0.001700148820352112,-4.389434783647062e-06
0.001700150352176751,-4.385619146951569e-06
0.001700153275617441,-4.378325594966981e-06
0.001700153975229432,-4.376577924958269e-06
0.001700155374453414,-4.373079992348039e-06
0.001700155706977981,-4.372248203265983e-06
0.001700156372027116,-4.370584039126157e-06
0.001700156734241365,-4.369677335969158e-06
0.001700157149719028,-4.36863701680501e-06
0.001700157469417866,-4.367836313079465e-06
0.001700157726901849,-4.367191299481377e-06
0.001700158002254311,-4.366501394459377e-06
0.001700158333153219,-4.365672138240129e-06
0.001700158805361494,-4.364488418007184e-06
0.001700159161770984,-4.363594719558606e-06
0.00170015949674521,-4.362754564724014e-06
0.001700159622230873,-4.362439780525307e-06
0.001700159742129221,-4.362138986913067e-06
0.001700159883225418,-4.36178498097739e-06
0.001700159986616234,-4.361525555607315e-06
0.001700160090337877,-4.36126527914027e-06
0.001700160241087641,-4.360886959764443e-06
0.001700160389523396,-4.360514409773586e-06
0.00170016051489513,-4.360199715502944e-06
0.001700160647326534,-4.359867270764539e-06
0.001700160795449722,-4.359495398009727e-06
0.001700160969111107,-4.359059360803386e-06
0.001700161182823417,-4.358522688763244e-06
0.001700161455818033,-4.357837030122269e-06
0.001700161810154546,-4.356946877059897e-06
0.001700162241904724,-4.355861950022799e-06
0.001700162802385405,-4.354453052801688e-06
0.0017001635967509,-4.352455286626977e-06
0.001700164896557422,-4.349183986285254e-06
0.001700166515607169,-4.345105081737799e-06
0.001700168392279647,-4.340371393629638e-06
0.001700170603653265,-4.334785545623276e-06
0.001700173182160957,-4.328261531183486e-06
0.001700175928864261,-4.32129918603863e-06
0.001700178533557198,-4.314684656669954e-06
0.001700181053867187,-4.308273170439136e-06
0.001700183990569776,-4.300788485789298e-06
0.001700188434845684,-4.289433048088043e-06
0.001700194217422842,-4.274607014576048e-06
0.0017002,-4.259723320076958e-06
0.001700200842918896,-4.257548319452908e-06
0.00170020173905939,-4.255235080075082e-06
0.00170020294801457,-4.252112365321636e-06
0.001700204906981915,-4.247047166616724e-06
0.001700208824916605,-4.236897135578843e-06
0.001700216660785984,-4.216518538102676e-06
0.001700232332524744,-4.175449007437493e-06
0.001700263676002262,-4.092076766992747e-06
0.001700326362957298,-3.920532491097362e-06
0.001700442752257595,-3.585975619335713e-06
0.001700593922108172,-3.122945770872576e-06
0.001700813788546656,-2.400667579172122e-06
0.001701171413519421,-1.138706196002204e-06
0.001701671413519421,6.928961906460529e-07
0.001702171413519421,2.44992799247612e-06
0.001702671413519421,3.968608706550469e-06
0.001703171413519421,5.102161126036009e-06
0.001703671413519421,5.739428508899636e-06
0.001704171413519421,5.817261503393567e-06
0.001704671413519421,5.327211225258921e-06
0.001705171413519421,4.316511976742987e-06
0.001705671413519421,2.88348965837848e-06
0.001706171413519421,1.167929008172308e-06
0.001706671413519421,-6.626278872268188e-07
0.001707171413519422,-2.429300686168645e-06
0.001707671413519422,-3.959397342878646e-06
0.001708171413519422,-5.103331978117964e-06
0.001708671413519422,-5.749278278122105e-06
0.001709171413519422,-5.834124474857205e-06
0.001709585706759711,-5.471387205968625e-06
0.00171,-4.738755158495422e-06
0.001710006571239939,-4.724118993104653e-06
0.001710013244083447,-4.709200265295976e-06
0.001710026589770465,-4.679126320183968e-06
0.001710028793151839,-4.674130262616316e-06
0.00171003151083817,-4.667955599169105e-06
0.00171003435084081,-4.661488224755317e-06
0.001710037085574454,-4.655246250706568e-06
0.001710039522774833,-4.64967155155982e-06
0.001710040606937265,-4.647188122763879e-06
0.001710041699043103,-4.64468426897291e-06
0.001710042183279072,-4.643573352725028e-06
0.001710042705587214,-4.642374600294374e-06
0.001710043124233313,-4.641413393624561e-06
0.001710043419055797,-4.640736288141767e-06
0.001710043692336599,-4.640108510534091e-06
0.001710043998970694,-4.639403947237497e-06
0.001710044434460884,-4.638403005685632e-06
0.001710045053248912,-4.63698015629177e-06
0.001710045174889425,-4.636700370763691e-06
0.001710045299609023,-4.636413473591006e-06
0.001710045368300044,-4.636255448442483e-06
0.00171004544212588,-4.636085600528972e-06
0.001710045511372242,-4.635926279528135e-06
0.001710045595209019,-4.63573337650125e-06
0.001710045678830314,-4.635540955533202e-06
0.001710045762076397,-4.635349385218035e-06
0.001710045855582489,-4.635134189800993e-06
0.00171004596473768,-4.634882958987063e-06
0.001710046099387352,-4.634573019135502e-06
0.001710046275215475,-4.634168242478864e-06
0.001710046521469613,-4.633601240922047e-06
0.001710046802546157,-4.632953921612781e-06
0.001710047128549408,-4.632202949439446e-06
0.001710047529860827,-4.631278226918667e-06
0.001710048054167911,-4.630069638356105e-06
0.001710048815675469,-4.628313360344194e-06
0.001710050066544837,-4.625426108795239e-06
0.001710051767443472,-4.6214954136925e-06
0.001710054065690645,-4.616175704574843e-06
0.00171005680438798,-4.609823643253463e-06
0.001710060118978644,-4.602117207319623e-06
0.001710064216276449,-4.592562775851405e-06
0.001710069399542394,-4.580431421263853e-06
0.001710076028061462,-4.564845135890394e-06
0.001710084783803538,-4.544132909067855e-06
0.001710092651537491,-4.525401368082882e-06
0.0017101,-4.507803966324886e-06
0.001710100950218131,-4.505520452724454e-06
0.001710101968868307,-4.503071244332801e-06
0.0017101033703337,-4.499698788018591e-06
0.001710105062226061,-4.495622819788991e-06
0.001710107759481587,-4.489114138639394e-06
0.001710112362966858,-4.477975195094075e-06
0.001710119518992649,-4.460583981735766e-06
0.001710127771220063,-4.440414305140195e-06
0.001710137288133677,-4.417002104517564e-06
0.001710144690683677,-4.398679659844973e-06
0.001710146538886741,-4.394089850867644e-06
0.001710150235292869,-4.384892059672296e-06
0.0017101512608654,-4.382335829999917e-06
0.001710153312010462,-4.377217790008103e-06
0.001710153891586485,-4.375770277453839e-06
0.001710155050738533,-4.37287347310189e-06
0.001710155389544218,-4.372026324750422e-06
0.001710156067155588,-4.370331420533446e-06
0.001710156521134567,-4.369195434339446e-06
0.001710157030923544,-4.36791936175851e-06
0.001710157401881118,-4.366990514315106e-06
0.001710157670215612,-4.366318475224062e-06
0.001710157934479341,-4.365656507410165e-06
0.001710158243798587,-4.364881522445074e-06
0.001710158653905782,-4.363853759237202e-06
0.001710159012444235,-4.36295498751349e-06
0.001710159373272964,-4.36205024589853e-06
0.001710159586658386,-4.361515094197799e-06
0.001710159705453412,-4.36121713254245e-06
0.001710159863635918,-4.360820341053895e-06
0.001710159976402814,-4.360537445347035e-06
0.001710160077911524,-4.360282773729907e-06
0.001710160213141251,-4.359943472032057e-06
0.001710160375752411,-4.359535427322925e-06
0.001710160503794594,-4.359214095472908e-06
0.001710160634511439,-4.358886018573926e-06
0.001710160780684388,-4.358519115843507e-06
0.001710160950404828,-4.358093058653978e-06
0.001710161158784113,-4.357569884927415e-06
0.001710161424532744,-4.356902565172405e-06
0.001710161773216093,-4.356026800822477e-06
0.001710162195636441,-4.354965549513423e-06
0.001710162740015012,-4.353597440331924e-06
0.001710163502524852,-4.351680256364787e-06
0.001710164772877691,-4.34848393049414e-06
0.001710166367100285,-4.344468711670046e-06
0.001710168215852718,-4.33980685166091e-06
0.00171017039481048,-4.334304652964249e-06
0.001710172945714102,-4.327852681340616e-06
0.001710175692716666,-4.320892009523902e-06
0.001710178314271571,-4.314236938363081e-06
0.001710180827694457,-4.307845133055821e-06
0.001710183697293218,-4.300534119483501e-06
0.001710187939861876,-4.289698950499243e-06
0.001710193969930938,-4.274245068547344e-06
0.0017102,-4.25872846987474e-06
0.001710200860768201,-4.256507788236163e-06
0.00171020177545509,-4.254147054405522e-06
0.001710203015464552,-4.250944593664485e-06
0.001710205010118924,-4.245787758261343e-06
0.001710208999427669,-4.235453731959993e-06
0.001710216978045158,-4.214704255156576e-06
0.001710232935280136,-4.172881524544536e-06
0.001710264849750091,-4.087958025644767e-06
0.001710328678690003,-3.913139312139435e-06
0.001710444815281173,-3.578975898976822e-06
0.001710594678524417,-3.119710685783872e-06
0.001710811872561099,-2.406366091278755e-06
0.001711164373133164,-1.163393705816418e-06
0.001711664373133164,6.679974546841549e-07
0.001712164373133164,2.427096537749307e-06
0.001712664373133164,3.950093751425854e-06
0.001713164373133164,5.089837301630595e-06
0.001713664373133164,5.734569806348233e-06
0.001714164373133164,5.820403571110688e-06
0.001714664373133164,5.338096221496613e-06
0.001715164373133164,4.334114422466229e-06
0.001715664373133164,2.906118310219696e-06
0.001716164373133164,1.19339394943907e-06
0.001716664373133164,-6.367995348810496e-07
0.001717164373133164,-2.405621589707252e-06
0.001717664373133164,-3.940173110450473e-06
0.001718164373133164,-5.090434764820628e-06
0.001718664373133165,-5.743962966597849e-06
0.001719164373133165,-5.83690539879278e-06
0.001719664373133165,-5.360258245046268e-06
0.00172,-4.738290011907509e-06
